date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2022-09-26,10921.64,11141.59,10962.56,10908.96,327208256.0,-43.85,-0.4,11115.166,11326.958,11572.07,328832038.4,352981232.0,375749083.2
2022-09-23,11105.76,11146.79,11006.41,10899.59,340925088.0,-108.02,-0.97,11164.062,11418.481,11626.927,329309382.4,357822169.6,380548700.8
2022-09-22,11122.11,11241.12,11114.43,11094.74,321627168.0,-94.08,-0.84,11215.08,11492.532,11681.808,339656448.0,363234457.6,386920835.2
2022-09-21,11245.84,11259.31,11208.51,11117.37,333907936.0,-75.41,-0.67,11297.586,11565.997,11730.906,363937030.4,372813129.6,397941064.0
2022-09-20,11274.86,11364.16,11283.92,11229.91,320491744.0,76.88,0.69,11410.84,11625.127,11793.238,368221024.0,379681753.6,404279224.0
2022-09-19,11241.78,11318.01,11207.04,11149.98,329594976.0,-54.46,-0.48,11538.75,11664.604,11854.326,377130425.6,384167104.0,411444820.8
2022-09-16,11492.69,11509.98,11261.5,11261.5,392660416.0,-265.46,-2.3,11672.9,11714.139,11911.902,386334956.8,388335769.6,420902193.6
2022-09-15,11823.8,11832.46,11526.96,11427.51,443030080.0,-247.82,-2.1,11769.984,11759.228,11974.693,386812467.2,388389468.8,426398142.4
2022-09-14,11751.11,11841.18,11774.78,11703.76,355327904.0,-148.69,-1.25,11834.408,11788.111,12028.118,381689228.8,390070048.0,429840064.0
2022-09-13,11936.58,11966.17,11923.47,11874.19,365038752.0,45.68,0.39,11839.414,11807.712,12062.884,391142483.2,395482572.8,436584280.0
2022-09-09,11780.82,11885.46,11877.79,11750.44,375617632.0,130.87,1.11,11790.458,11817.181,12089.722,391203782.4,398516934.4,441197268.8
2022-09-08,11858.53,11865.97,11746.92,11739.57,395047968.0,-102.16,-0.86,11755.378,11835.373,12116.802,390336582.4,403275232.0,446935908.8
2022-09-07,11743.47,11894.56,11849.08,11724.28,417413888.0,49.27,0.42,11748.472,11871.084,12153.157,389966470.4,410607212.8,451628840.0
2022-09-06,11702.17,11802.71,11799.81,11624.82,402594176.0,121.12,1.04,11741.814,11895.815,12171.879,398450867.2,423068998.4,452154414.4
2022-09-05,11667.05,11714.41,11678.69,11597.73,365345248.0,-23.7,-0.2,11776.01,11961.349,12198.443,399822662.4,428876694.4,453283891.2
2022-09-02,11753.6,11765.01,11702.39,11644.03,371281632.0,-10.0,-0.09,11843.904,12044.048,12229.616,405830086.4,438722537.6,456227371.2
2022-09-01,11789.82,11888.06,11712.39,11696.58,393197408.0,-103.4,-0.88,11915.368,12109.664,12257.957,416213881.6,453468617.6,460405780.8
2022-08-31,11909.31,11968.46,11815.79,11743.69,459835872.0,-155.0,-1.29,11993.696,12190.157,12275.598,431247955.2,464406816.0,462158704.0
2022-08-30,12013.92,12039.19,11970.79,11905.0,409453152.0,-47.37,-0.39,12049.816,12268.124,12283.922,447687129.6,469610080.0,465459361.6
2022-08-29,11911.17,12044.52,12018.16,11890.49,395382368.0,-41.55,-0.34,12146.688,12318.056,12291.383,457930726.4,477685987.2,474807817.6
2022-08-26,12142.05,12210.01,12059.71,12039.74,423200608.0,-44.32,-0.37,12244.192,12362.262,12311.169,471614988.8,483877603.2,477777009.6
2022-08-25,12130.76,12159.8,12104.03,11949.76,468367776.0,7.64,0.06,12303.96,12398.23,12321.529,490723353.6,490596585.6,480890108.8
2022-08-24,12484.44,12491.17,12096.39,12082.44,542031744.0,-358.76,-2.88,12386.618,12435.23,12337.764,497565676.8,492650467.2,482715216.0
2022-08-23,12481.24,12525.01,12455.15,12405.58,460671136.0,-50.53,-0.4,12486.432,12447.942,12352.929,491533030.4,481239830.4,477806833.6
2022-08-22,12320.88,12509.91,12505.68,12291.82,463803680.0,147.13,1.19,12489.424,12435.536,12350.599,497441248.0,477691088.0,475940928.0
2022-08-19,12504.48,12521.76,12358.55,12358.55,518742432.0,-158.77,-1.27,12480.332,12415.183,12339.895,496140217.6,473732204.8,474429392.0
2022-08-18,12557.34,12576.62,12517.32,12496.79,502579392.0,-78.14,-0.62,12492.5,12406.249,12341.668,490469817.6,467342944.0,471734276.8
2022-08-17,12481.71,12611.49,12595.46,12391.45,511868512.0,125.35,1.0,12483.842,12361.039,12338.562,487735257.6,459910592.0,470926176.0
2022-08-16,12470.65,12553.69,12470.11,12441.96,490212224.0,9.89,0.08,12409.452,12299.719,12337.445,470946630.4,461308643.2,468363478.4
2022-08-15,12392.5,12531.77,12460.22,12386.16,457298528.0,40.83,0.33,12381.648,12264.71,12338.678,457940928.0,471929648.0,468138000.0
2022-08-12,12453.4,12493.78,12419.39,12417.49,490390432.0,-54.64,-0.44,12350.034,12260.075,12342.299,451324192.0,471676416.0,468934705.6
2022-08-11,12287.8,12475.17,12474.03,12231.08,488906592.0,250.52,2.05,12319.998,12244.828,12341.88,444216070.4,471183632.0,469707136.0
2022-08-10,12302.57,12347.15,12223.51,12166.23,427925376.0,-107.58,-0.87,12238.236,12240.297,12348.318,432085926.4,472779964.8,468735838.4
2022-08-09,12277.44,12333.38,12331.09,12235.83,425183712.0,28.94,0.23,12189.986,12257.915,12362.587,451670656.0,474373836.8,469594846.4
2022-08-08,12239.87,12304.23,12302.15,12219.02,424214848.0,32.94,0.27,12147.772,12265.662,12367.996,485918368.0,474190768.0,470549848.0
2022-08-05,12088.65,12275.96,12269.21,12051.4,454849824.0,203.99,1.69,12170.116,12264.606,12383.75,492028640.0,475126579.2,471901272.0
2022-08-04,12055.35,12103.38,12065.22,11926.51,428255872.0,82.96,0.69,12169.658,12277.087,12413.146,498151193.6,476125609.6,472359371.2
2022-08-03,12148.24,12294.88,11982.26,11946.46,525849024.0,-137.76,-1.14,12242.358,12316.084,12456.677,513474003.2,481941760.0,473623923.2
2022-08-02,12260.45,12273.37,12120.02,12008.17,596422272.0,-293.85,-2.37,12325.844,12375.17,12498.131,497077017.6,475418313.6,469888568.0
2022-08-01,12243.33,12420.23,12413.87,12158.85,454766208.0,146.95,1.2,12383.552,12412.645,12540.785,462463168.0,464346352.0,464765929.6
2022-07-29,12439.41,12460.19,12266.92,12245.21,485462592.0,-161.8,-1.3,12359.096,12424.523,12571.404,458224518.4,466192995.2,464949444.8
2022-07-28,12467.76,12550.9,12428.72,12407.07,504869920.0,29.03,0.23,12384.516,12438.932,12601.076,454100025.6,468230640.0,463465491.2
2022-07-27,12383.05,12439.22,12399.69,12331.7,443864096.0,-8.87,-0.07,12389.81,12456.338,12624.45,450409516.8,464691712.0,463366731.2
2022-07-26,12308.74,12453.11,12408.56,12266.84,423353024.0,116.97,0.95,12424.496,12467.258,12639.291,453759609.6,464815856.0,470114492.8
2022-07-25,12386.55,12414.07,12291.59,12251.08,433572960.0,-102.43,-0.83,12441.738,12470.329,12667.997,466229536.0,466908928.0,475698320.0
2022-07-22,12501.34,12553.27,12394.02,12289.2,464840128.0,-61.17,-0.49,12489.95,12502.893,12694.696,474161472.0,468675964.8,479731801.6
2022-07-21,12543.58,12601.0,12455.19,12455.19,486417376.0,-117.93,-0.94,12493.348,12549.204,12709.297,482361254.4,468593132.8,481552497.6
2022-07-20,12551.43,12625.63,12573.12,12518.42,460614560.0,78.35,0.63,12522.866,12597.27,12712.274,478973907.2,465306086.4,480827073.6
2022-07-19,12524.51,12569.95,12494.77,12402.11,485702656.0,-37.88,-0.3,12510.02,12621.091,12695.945,475872102.4,464358822.4,479735192.0
2022-07-18,12456.22,12559.07,12532.65,12304.12,473232640.0,121.64,0.98,12498.92,12668.925,12692.4,467588320.0,465185507.2,479963864.0
2022-07-15,12557.15,12687.67,12411.01,12411.01,505839040.0,-191.77,-1.52,12515.836,12718.285,12690.124,463190457.6,463705894.4,480068929.6
2022-07-14,12479.22,12695.2,12602.78,12452.13,469480640.0,93.89,0.75,12605.06,12763.22,12686.13,454825011.2,458700342.4,477995016.0
2022-07-13,12441.72,12562.95,12508.89,12323.2,445105536.0,69.62,0.56,12671.674,12792.562,12663.539,451638265.6,462041750.4,478924894.4
2022-07-12,12616.84,12657.49,12439.27,12396.91,444283744.0,-177.96,-1.41,12732.162,12811.323,12644.983,452845542.4,475413129.6,484717316.8
2022-07-11,12798.42,12798.42,12617.23,12514.98,451243328.0,-239.9,-1.87,12838.93,12865.665,12624.208,462782694.4,484487712.0,486883128.0
2022-07-08,12998.56,13034.46,12857.13,12848.63,464011808.0,-78.72,-0.61,12920.734,12886.499,12593.312,464221331.2,490787638.4,487483460.8
2022-07-07,12826.09,12962.99,12935.85,12732.7,453546912.0,124.52,0.97,12921.38,12869.389,12552.213,462575673.6,494511862.4,486310208.0
2022-07-06,12935.42,12997.41,12811.33,12700.48,451141920.0,-161.78,-1.25,12913.45,12827.277,12495.95,472445235.2,496348060.8,485186704.0
2022-07-05,13057.24,13121.39,12973.11,12798.01,493969504.0,-53.14,-0.41,12890.484,12770.799,12457.046,497980716.8,495111561.6,486435668.8
2022-07-04,12813.49,13026.25,13026.25,12751.08,458436512.0,165.89,1.29,12892.4,12715.874,12405.169,506192729.6,494742220.8,484465939.2
2022-07-01,12899.47,12941.06,12860.36,12805.73,455783520.0,-35.84,-0.28,12852.264,12661.962,12350.763,517353945.6,496431964.8,484629216.0
2022-06-30,12710.25,12970.65,12896.2,12710.25,502894720.0,199.7,1.57,12817.398,12609.04,12289.16,526448051.2,497289689.6,482147942.4
2022-06-29,12930.43,12998.63,12696.5,12682.93,578819328.0,-286.19,-2.2,12741.104,12534.516,12221.914,520250886.4,495808038.4,477399428.8
2022-06-28,12823.65,13001.54,12982.69,12718.25,535029568.0,157.12,1.23,12651.114,12478.642,12163.47,492242406.4,494021504.0,469486915.2
2022-06-27,12742.55,12911.24,12825.57,12742.55,514242592.0,139.54,1.1,12539.348,12382.751,12079.849,483291712.0,489278544.0,461452816.0
2022-06-24,12553.56,12690.54,12686.03,12516.71,501254048.0,171.3,1.37,12471.66,12300.125,11998.25,475509984.0,484179283.2,455622120.0
2022-06-23,12273.38,12514.73,12514.73,12177.26,471908896.0,268.18,2.19,12400.682,12235.037,11924.29,468131328.0,478108553.6,450566507.2
2022-06-22,12437.69,12445.16,12246.55,12240.78,438776928.0,-177.31,-1.43,12327.928,12164.622,11855.712,471365190.4,474025347.2,445708707.2
2022-06-21,12477.73,12542.72,12423.86,12299.95,490276096.0,-63.27,-0.51,12306.17,12143.293,11796.681,495800601.6,477759776.0,448203905.6
2022-06-20,12405.12,12587.95,12487.13,12372.07,475333952.0,155.99,1.26,12226.154,12094.464,11747.885,495265376.0,474189657.6,444700132.8
2022-06-17,12045.84,12355.34,12331.14,12036.27,464360768.0,180.18,1.48,12128.59,12039.563,11696.255,492848582.4,472826467.2,443248596.8
2022-06-16,12146.85,12274.18,12150.96,12101.49,488078208.0,13.2,0.11,12069.392,11969.28,11642.201,488085779.2,467006195.2,440746262.4
2022-06-15,12052.74,12356.31,12137.76,12038.8,560953984.0,113.98,0.95,12001.316,11909.311,11595.057,476685504.0,458990819.2,436036529.6
2022-06-14,11854.17,12028.14,12023.78,11644.35,487599968.0,24.47,0.2,11980.416,11848.297,11549.677,459718950.4,444952326.4,427346670.4
2022-06-13,11922.56,12056.53,11999.31,11881.08,463249984.0,-35.84,-0.3,11962.774,11776.947,11503.157,453113939.2,433627088.0,423387145.6
2022-06-10,11733.35,12039.47,12035.15,11724.24,440546752.0,224.57,1.9,11950.536,11696.375,11461.181,452804352.0,427064956.8,419466548.8
2022-06-09,12002.81,12006.02,11810.58,11761.21,431076832.0,-222.68,-1.85,11869.168,11613.542,11414.167,445926611.2,423024460.8,417660502.4
2022-06-08,11947.75,12040.35,12033.26,11815.28,476121216.0,97.69,0.82,11817.306,11546.802,11379.112,441296134.4,417392067.2,421454214.4
2022-06-07,11937.28,12004.58,11935.57,11857.45,454574912.0,-2.55,-0.02,11716.178,11450.068,11323.086,430185702.4,418648035.2,418214564.8
2022-06-06,11636.68,11941.17,11938.12,11602.4,461702048.0,309.81,2.66,11591.12,11401.306,11264.589,414140236.8,415210608.0,412441276.8
2022-06-02,11492.97,11637.53,11628.31,11470.89,406158048.0,77.04,0.67,11442.214,11352.947,11208.177,401325561.6,413670726.4,408125947.2
2022-06-01,11507.49,11592.47,11551.27,11467.86,407924448.0,23.65,0.2,11357.916,11315.122,11179.08,400122310.4,414486329.6,408317025.6
2022-05-31,11313.41,11543.18,11527.62,11241.03,420569056.0,217.34,1.92,11276.298,11280.803,11152.589,393488000.0,413082240.0,411167516.8
2022-05-30,11248.51,11327.05,11310.28,11185.95,374347584.0,116.69,1.04,11183.958,11251.057,11107.654,407110368.0,409741014.4,410587838.4
2022-05-27,11290.0,11379.93,11193.59,11126.75,397628672.0,-13.23,-0.12,11211.492,11229.366,11074.785,416280979.2,413147203.2,415680881.6
2022-05-26,11149.31,11276.2,11206.82,10984.75,400141792.0,63.64,0.57,11263.68,11225.986,11025.437,426015891.2,411868140.8,417477768.0
2022-05-25,11062.63,11143.97,11143.18,11009.73,374752896.0,77.26,0.7,11272.328,11214.791,10984.06,428850348.8,412296544.0,420351300.8
2022-05-24,11429.93,11429.93,11065.92,11065.92,488680896.0,-382.03,-3.34,11285.308,11211.421,10979.486,432676480.0,425516361.6,420223848.0
2022-05-23,11468.81,11475.18,11447.95,11343.21,420200640.0,-6.58,-0.06,11318.156,11196.103,10980.404,412371660.8,417781094.4,417252380.8
2022-05-20,11311.81,11454.53,11454.53,11292.14,446303232.0,204.47,1.82,11247.24,11127.871,10977.618,410013427.2,409671945.6,416199024.0
2022-05-19,11035.96,11250.06,11250.06,11019.08,414314080.0,41.98,0.38,11188.292,11063.406,10986.558,397720390.4,402581168.0,411742187.2
2022-05-18,11249.28,11300.22,11208.08,11151.22,393883552.0,-22.08,-0.2,11157.254,11043.038,11008.628,395742739.2,402147721.6,409256768.0
2022-05-17,11095.4,11230.74,11230.16,11059.83,387156800.0,136.79,1.23,11137.534,11024.374,11030.653,418356243.2,409252793.6,411479380.8
2022-05-16,11251.27,11296.0,11093.37,11067.06,408409472.0,-66.42,-0.59,11074.05,10964.25,11054.876,423190528.0,411434662.4,412460104.0
2022-05-13,11167.59,11204.55,11159.79,11044.46,384838048.0,64.92,0.58,11008.502,10920.203,11078.616,409330464.0,418214560.0,413975281.6
2022-05-12,11029.34,11173.02,11094.87,11006.32,404425824.0,-14.61,-0.13,10938.52,10824.888,11108.445,407441945.6,423087395.2,417221660.8
2022-05-11,10921.03,11334.76,11109.48,10917.1,506951072.0,196.74,1.8,10928.822,10753.329,11129.712,408552704.0,428406057.6,420163462.4
2022-05-10,10601.4,10938.58,10912.74,10560.78,411328224.0,147.11,1.37,10911.214,10747.551,11172.202,400149344.0,414931334.4,417940142.4
2022-05-09,10743.03,10867.61,10765.63,10698.67,339109152.0,-44.25,-0.41,10854.45,10764.705,11225.166,399678796.8,416723667.2,421302665.6
2022-05-06,10775.31,10913.69,10809.88,10748.87,375395456.0,-236.5,-2.14,10831.904,10827.365,11295.53,427098656.0,422726102.4,428568668.8
2022-05-05,10928.68,11146.02,11046.38,10897.26,409979616.0,24.94,0.23,10711.256,10909.709,11366.432,438732844.8,420903206.4,433327707.2
2022-04-29,10719.45,11029.94,11021.44,10631.14,464934272.0,392.52,3.69,10577.836,10974.218,11420.026,448259411.2,416365814.4,437774030.4
2022-04-28,10607.79,10743.17,10628.92,10498.66,408975488.0,-23.98,-0.23,10583.888,11036.931,11482.144,429713324.8,413705968.0,437075710.4
2022-04-27,10090.98,10652.93,10652.9,10087.52,476208448.0,446.26,4.37,10674.96,11145.501,11545.452,433768537.6,413485545.6,437883547.2
2022-04-26,10401.99,10548.96,10206.64,10181.17,433566400.0,-172.64,-1.66,10822.826,11237.028,11610.304,418353548.8,409736003.2,435239774.4
2022-04-25,10840.36,10866.64,10379.28,10379.06,457612448.0,-672.42,-6.08,11108.162,11392.002,11703.608,403073568.0,411355926.4,435420688.0
2022-04-22,11016.68,11151.66,11051.7,10896.92,372203840.0,-32.58,-0.29,11370.6,11506.095,11799.919,384472217.6,411920867.2,434574707.2
2022-04-21,11328.71,11429.78,11084.28,11038.38,429251552.0,-307.95,-2.7,11489.974,11596.852,11867.767,397698611.2,420948950.4,438498390.4
2022-04-20,11619.74,11641.45,11392.23,11360.08,399133504.0,-241.09,-2.07,11616.042,11685.626,11929.492,393202553.6,425881664.0,440260888.0
2022-04-19,11691.76,11771.55,11633.32,11584.24,357166496.0,-58.15,-0.5,11651.23,11763.694,11978.862,401118457.6,434411235.2,443928779.2
2022-04-18,11557.52,11710.84,11691.47,11459.84,364605696.0,42.9,0.37,11675.842,11823.155,12013.629,419638284.8,445752208.0,448671268.8
2022-04-15,11626.05,11737.79,11648.57,11552.78,438335808.0,-66.05,-0.56,11641.59,11865.833,12043.554,439369516.8,459182246.4,456968611.2
2022-04-14,11662.59,11787.12,11714.62,11587.87,406771264.0,146.45,1.27,11703.73,11927.356,12061.173,444199289.6,460445452.8,460584480.0
2022-04-13,11669.08,11744.25,11568.17,11568.17,438713024.0,-188.21,-1.6,11755.21,11945.402,12052.304,458560774.4,462281548.8,464802577.6
2022-04-12,11523.28,11756.38,11756.38,11439.59,449765632.0,236.17,2.05,11876.158,11983.579,12077.077,467704012.8,460743545.6,463414822.4
2022-04-11,11876.18,11876.18,11520.21,11482.73,463261856.0,-439.06,-3.67,11970.468,12015.214,12111.627,471866131.2,459485449.6,463247998.4
2022-04-08,11988.05,12001.59,11959.27,11799.02,462484672.0,-12.75,-0.11,12090.076,12093.743,12154.164,478994976.0,457228547.2,462952492.8
2022-04-07,12101.37,12205.1,11972.02,11971.33,478578688.0,-200.89,-1.65,12150.982,12138.681,12161.559,476691616.0,456047830.4,465887657.6
2022-04-06,12220.78,12238.02,12172.91,12091.98,484429216.0,-55.02,-0.45,12135.594,12173.357,12175.183,466002323.2,454640112.0,466241764.8
2022-04-01,12040.01,12275.08,12227.93,12009.21,470576224.0,109.68,0.91,12091.0,12194.03,12195.209,453783078.4,453446323.2,463537228.8
2022-03-31,12208.99,12220.06,12118.25,12090.29,498906080.0,-145.55,-1.19,12059.96,12204.102,12234.835,447104768.0,451590329.6,462421756.8
2022-03-30,11969.36,12263.8,12263.8,11961.06,450967872.0,368.72,3.1,12097.41,12221.274,12289.014,435462118.4,454754976.0,460032737.6
2022-03-29,11983.54,12050.85,11895.08,11857.37,425132224.0,-54.86,-0.46,12126.38,12194.99,12343.172,435404044.8,460723507.2,457505840.0
2022-03-28,11969.0,12053.2,11949.94,11835.33,423332992.0,-122.79,-1.02,12211.12,12159.206,12422.85,443277900.8,467323606.4,456212283.2
2022-03-25,12315.35,12330.95,12072.73,12072.73,437184672.0,-232.77,-1.89,12297.06,12170.575,12498.139,453109568.0,466086099.2,454942646.4
2022-03-24,12339.14,12384.78,12305.5,12188.58,440692832.0,-103.15,-0.83,12348.244,12208.039,12565.149,456075891.2,467010547.2,454815956.8
2022-03-23,12373.51,12436.21,12408.65,12291.37,450677504.0,89.87,0.73,12345.138,12214.584,12612.486,474047833.6,468676438.4,464233596.8
2022-03-22,12350.73,12410.47,12318.78,12269.17,464501504.0,-60.86,-0.49,12263.6,12184.436,12669.553,486042969.6,475727484.8,464402772.8
2022-03-21,12385.87,12469.98,12379.64,12257.67,472491328.0,50.99,0.41,12107.292,12177.008,12718.469,491369312.0,477843417.6,464023590.4
2022-03-18,12222.22,12368.59,12328.65,12141.75,452016288.0,38.68,0.32,12044.09,12196.387,12773.045,479062630.4,473628134.4,462799630.4
2022-03-17,12228.84,12497.86,12289.97,12218.17,530552544.0,289.01,2.41,12067.834,12265.568,12829.597,477945203.2,473253184.0,459617342.4
2022-03-16,11765.31,12034.46,12000.96,11331.23,510653184.0,463.72,4.02,12084.03,12356.753,12886.243,463305043.2,465310499.2,454553996.8
2022-03-15,11948.63,12086.04,11537.24,11537.24,491133216.0,-526.39,-4.36,12105.272,12491.353,12955.013,465412000.0,454288172.8,447786776.0
2022-03-14,12315.77,12389.41,12063.63,12063.63,410957920.0,-383.74,-3.08,12246.724,12686.493,13045.433,464317523.2,445100960.0,441799696.0
2022-03-11,12181.48,12464.5,12447.37,12043.38,446429152.0,76.42,0.62,12348.684,12825.703,13098.412,468193638.4,443799193.6,440824273.6
2022-03-10,12421.76,12486.91,12370.95,12331.51,457351744.0,263.78,2.18,12463.302,12922.258,13137.262,468561164.8,442621366.4,440590905.6
2022-03-09,12282.15,12337.77,12107.17,11598.39,521187968.0,-137.33,-1.12,12629.476,13010.387,13190.318,467315955.2,459790755.2,438170396.8
2022-03-08,12594.59,12653.46,12244.5,12178.18,485660832.0,-328.93,-2.62,12877.434,13154.669,13261.525,443164345.6,453078060.8,433633115.2
2022-03-07,12930.73,12930.73,12573.43,12523.45,430338496.0,-447.03,-3.43,13126.262,13259.93,13315.571,425884396.8,450203763.2,429056728.0
2022-03-04,13089.42,13204.24,13020.46,12972.24,448266784.0,-181.36,-1.37,13302.722,13349.703,13359.732,419404748.8,451971126.4,426121521.6
2022-03-03,13397.97,13407.03,13201.82,13187.74,451125696.0,-145.14,-1.09,13381.214,13393.625,13375.112,416681568.0,445981500.8,421652828.8
2022-03-02,13412.9,13412.9,13346.96,13267.55,400429920.0,-141.68,-1.05,13391.298,13415.733,13384.963,452265555.2,443797494.4,417756267.2
2022-03-01,13493.28,13517.25,13488.64,13393.85,399261088.0,32.91,0.24,13431.904,13418.673,13406.63,462991776.0,441285379.2,415299187.2
2022-02-28,13397.93,13457.61,13455.73,13279.32,397940256.0,42.81,0.32,13393.598,13404.372,13416.392,474523129.6,438498432.0,417641406.4
2022-02-25,13383.24,13540.99,13412.92,13383.24,434650880.0,160.68,1.21,13396.684,13371.12,13447.696,484537504.0,437849353.6,416336603.2
2022-02-24,13459.01,13538.71,13252.24,13093.97,629045632.0,-297.75,-2.2,13406.036,13352.266,13478.527,475281433.6,438560444.8,416543267.2
2022-02-23,13319.87,13553.27,13549.99,13319.87,454061024.0,252.88,1.9,13440.168,13370.249,13525.83,435329433.6,416550038.4,410946753.6
2022-02-22,13384.03,13384.03,13297.11,13216.63,456917856.0,-174.05,-1.29,13405.442,13368.381,13558.69,419578982.4,414188169.6,412413628.8
2022-02-21,13464.85,13503.09,13471.16,13404.73,448012128.0,11.48,0.09,13415.146,13371.211,13613.404,402473734.4,407909692.8,417011246.4
2022-02-18,13334.9,13460.21,13459.68,13316.47,388370528.0,36.78,0.27,13345.556,13369.76,13658.025,391161203.2,400271916.8,419876737.6
2022-02-17,13360.46,13490.86,13422.9,13322.69,429285632.0,46.54,0.35,13298.496,13356.598,13692.569,401839456.0,397324156.8,425777323.2
2022-02-16,13403.64,13446.06,13376.36,13339.8,375308768.0,30.73,0.23,13300.33,13354.192,13728.341,397770643.2,391715040.0,429069996.8
2022-02-15,13143.1,13346.67,13345.63,13138.44,371391616.0,222.42,1.7,13331.32,13394.586,13780.583,408797356.8,389312995.2,433610126.4
2022-02-14,13140.35,13280.08,13123.21,13049.45,391449472.0,-101.17,-0.77,13327.276,13428.412,13824.469,413345651.2,396784380.8,438814248.0
2022-02-11,13360.4,13452.72,13224.38,13206.63,441761792.0,-207.69,-1.55,13393.964,13524.271,13888.657,409382630.4,394823852.8,442398028.8
2022-02-10,13537.31,13537.31,13432.07,13339.5,408941568.0,-99.24,-0.73,13414.7,13604.788,13944.621,392808857.6,394526089.6,448402432.0
2022-02-09,13321.81,13541.87,13531.31,13283.2,430442336.0,205.9,1.54,13408.054,13681.411,13994.493,385659436.8,405343468.8,453631153.6
2022-02-08,13432.08,13432.33,13325.41,13051.8,394133088.0,-131.24,-0.97,13457.852,13748.999,14044.215,369828633.6,410639088.0,461300675.2
2022-02-07,13558.94,13632.45,13456.65,13412.2,371634368.0,128.59,0.96,13529.548,13855.597,14117.51,380223110.4,426112800.0,470121364.8
2022-01-28,13515.47,13553.22,13328.06,13227.83,358892928.0,-70.78,-0.53,13654.578,13946.289,14187.545,380265075.2,439481558.4,474973406.4
2022-01-27,13756.87,13773.5,13398.84,13395.36,373194464.0,-381.46,-2.77,13794.876,14028.54,14260.954,396243321.6,454230489.6,479800299.2
2022-01-26,13742.02,13820.94,13780.3,13580.4,351288320.0,96.41,0.7,13954.768,14102.49,14323.703,425027500.8,466424953.6,482354579.2
2022-01-25,14018.93,14091.88,13683.89,13682.72,446105472.0,-397.91,-2.83,14040.146,14166.58,14376.581,451449542.4,477907257.6,486398019.2
2022-01-24,13941.9,14133.04,14081.8,13918.99,371844192.0,52.25,0.37,14181.646,14220.526,14428.169,472002489.6,480844115.2,485898078.4
2022-01-21,14144.22,14181.62,14029.55,13991.64,438784160.0,-168.75,-1.19,14238.0,14253.043,14459.596,498698041.6,489972204.8,492674129.6
2022-01-20,14188.51,14312.0,14198.3,14149.5,517115360.0,-8.89,-0.06,14262.204,14284.453,14501.315,512217657.6,502278774.4,495354955.2
2022-01-19,14376.36,14413.38,14207.19,14120.24,483398528.0,-184.2,-1.28,14250.212,14307.574,14530.966,507822406.4,501918838.4,496080820.8
2022-01-18,14365.19,14444.54,14391.39,14285.63,548870208.0,27.82,0.19,14293.014,14339.431,14555.056,504364972.8,511962262.4,495929033.6
2022-01-17,14163.0,14374.47,14363.57,14159.27,505321952.0,213.0,1.5,14259.406,14379.423,14563.945,489685740.8,514129929.6,493717518.4
2022-01-14,14054.67,14219.44,14150.57,14039.87,506382240.0,12.23,0.09,14268.086,14428.801,14589.144,481246368.0,510465254.4,493660580.8
2022-01-13,14440.98,14440.98,14138.34,14138.34,495139104.0,-282.86,-1.96,14306.702,14493.367,14637.256,492339891.2,505370108.8,492066043.2
2022-01-12,14316.53,14426.12,14421.2,14293.41,466111360.0,197.85,1.39,14364.936,14544.915,14681.65,496015270.4,498284204.8,491060012.8
2022-01-11,14402.22,14433.56,14223.35,14201.9,475474048.0,-183.62,-1.27,14385.848,14586.582,14717.429,519559552.0,494888780.8,490832865.6
2022-01-10,14304.86,14430.09,14406.97,14194.35,463125088.0,63.32,0.44,14499.44,14635.812,14766.886,538574118.4,490952041.6,490817280.0
2022-01-07,14449.54,14495.67,14343.65,14331.98,561849856.0,-85.86,-0.59,14589.516,14666.148,14802.115,539684140.8,495376054.4,490354027.2
2022-01-06,14432.46,14497.76,14429.51,14298.48,513516000.0,-96.25,-0.66,14680.032,14718.176,14842.326,518400326.4,488431136.0,485788912.0
2022-01-05,14752.08,14767.22,14525.76,14469.37,583832768.0,-265.55,-1.79,14724.894,14754.358,14869.074,500553139.2,490242803.2,480518249.6
2022-01-04,14935.23,14941.19,14791.31,14681.71,570546880.0,-66.04,-0.44,14787.316,14770.68,14877.644,470218009.6,479895804.8,473833720.0
